Load_data,,,,,,,,,,,,,,,,
Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,,
,,,,,,,,4174,7843,12194,9895,18658,18369,11143,,
,,,,,,,,4175,7030,10921,9120,17154,17020,10364,,
,,,,,,,,4176,6442,9993,8684,16104,15975,10116,,
,,,,,,,,4177,6870,10619,8679,15900,15114,9846,,
,,,,,,,,4178,7841,12140,8679,15862,14216,9937,,
,,,,,,,,4179,9591,14880,8683,15738,14190,9741,,
,,,,,,,,4180,9462,14674,8639,15410,14168,9463,,
,,,,,,,,4181,9377,14536,8527,15124,14226,9455,,
,,,,,,,,4182,9508,14738,8827,15646,14712,9623,,
,,,,,,,,4183,9645,14958,9259,16752,15717,9961,,
,,,,,,,,4184,10033,15567,9923,18474,16835,10547,,
,,,,,,,,4185,10740,16671,10564,20379,18112,11348,,
,,,,,,,,4186,11474,17819,11089,22084,19195,12047,,
,,,,,,,,4187,12213,18973,11490,23722,19972,12682,,
,,,,,,,,4188,12768,19842,11840,24587,20285,13252,,
,,,,,,,,4189,13128,20410,12090,25510,20646,13451,,
,,,,,,,,4190,13105,20376,11696,25067,20505,12865,,
,,,,,,,,4191,9650,14962,11595,25695,19862,13058,,
,,,,,,,,4192,9431,14619,11666,25810,19866,13396,,
,,,,,,,,4193,9411,14591,11630,25272,19629,13349,,
,,,,,,,,4194,9201,14272,11574,24672,19128,13589,,
,,,,,,,,4195,9298,14431,11543,24066,19374,13491,,
,,,,,,,,4196,9075,14080,11345,23842,19413,13049,,
,,,,,,,,4197,9115,14135,10799,22195,18883,12847,,
,,,,,,,,4198,7978,12352,10116,20483,17739,11955,,
,,,,,,,,4199,7072,10942,9339,18941,16721,11097,,
,,,,,,,,4200,6375,9853,8667,17088,14307,10329,,
,,,,,,,,4201,6351,9813,8465,16575,13778,10102,,
,,,,,,,,4202,7220,11178,8529,16473,13251,10074,,
,,,,,,,,4203,9169,14226,8629,16300,13798,9811,,
,,,,,,,,4204,9127,14157,8521,15975,13976,9521,,
,,,,,,,,4205,8994,13944,8418,15685,13997,9406,,
,,,,,,,,4206,9023,13989,8581,16058,14341,9526,,
,,,,,,,,4207,9062,14055,9000,17141,15248,9833,,
,,,,,,,,4208,9395,14578,9601,18815,16266,10426,,
,,,,,,,,4209,9911,15386,10233,20666,17487,11236,,
,,,,,,,,4210,10730,16667,10857,22497,18532,12069,,
,,,,,,,,4211,11438,17770,11321,24122,19145,12765,,
,,,,,,,,4212,11923,18530,11740,24943,19658,13387,,
,,,,,,,,4213,12361,19217,12103,25867,20106,13562,,
,,,,,,,,4214,12380,19246,11706,25210,19960,13317,,
,,,,,,,,4215,9051,14027,11558,25044,19428,13778,,
,,,,,,,,4216,8940,13852,11694,25008,19527,14030,,
,,,,,,,,4217,9093,14093,11748,24725,19487,13662,,
,,,,,,,,4218,9046,14029,11698,24194,19184,14034,,
,,,,,,,,4219,9251,14355,11723,23930,19530,13745,,
,,,,,,,,4220,9139,14180,11480,23847,19325,13515,,
,,,,,,,,4221,9142,14177,10913,22173,19166,13107,,
,,,,,,,,4222,8013,12408,10365,20478,18076,12442,,
,,,,,,,,4223,7045,10904,9420,18812,16753,11530,,
,,,,,,,,4224,6112,9450,8678,17522,14373,10338,,
,,,,,,,,4225,5870,9107,8366,16682,13058,10273,,
,,,,,,,,4226,6975,10840,8519,16933,13199,10226,,
,,,,,,,,4227,8946,13931,8667,16876,13832,10132,,
,,,,,,,,4228,9046,14082,8799,16975,14489,10119,,
,,,,,,,,4229,9147,14234,9137,17233,15139,10349,,
,,,,,,,,4230,9730,15140,9749,18425,16515,10904,,
,,,,,,,,4231,10473,16308,10610,20131,18433,11613,,
,,,,,,,,4232,11544,17979,11400,21764,19841,12074,,
,,,,,,,,4233,12130,18890,11843,23117,20398,12460,,
,,,,,,,,4234,12655,19700,12090,24252,20640,13088,,
,,,,,,,,4235,13257,20636,12564,25687,21094,13743,,
,,,,,,,,4236,13805,21494,12912,26380,21425,14258,,
,,,,,,,,4237,13949,21719,13185,27077,21688,14283,,
,,,,,,,,4238,14001,21801,12753,26479,21553,13966,,
,,,,,,,,4239,10747,16699,12645,26507,21198,14551,,
,,,,,,,,4240,11013,17121,12925,27148,21889,15313,,
,,,,,,,,4241,11447,17810,13163,27402,22664,15755,,
,,,,,,,,4242,11560,18002,13155,26684,22971,15093,,
,,,,,,,,4243,10505,16359,12433,24846,21611,13898,,
,,,,,,,,4244,9244,14386,11787,23687,20079,13423,,
,,,,,,,,4245,9226,14359,11132,21826,19620,13028,,
,,,,,,,,4246,7948,12358,10262,19823,17998,12155,,
,,,,,,,,4247,6880,10688,9405,18237,16735,11452,,
,,,,,,,,4248,6172,9577,8843,17302,15306,10889,,
,,,,,,,,4249,6284,9749,8714,17044,14319,10616,,
,,,,,,,,4250,7422,11533,8814,17179,14441,10398,,
,,,,,,,,4251,9349,14555,8837,17157,14445,10083,,
,,,,,,,,4252,9395,14622,8932,17159,14745,10052,,
,,,,,,,,4253,9414,14646,9252,17484,15396,10203,,
,,,,,,,,4254,9886,15381,9879,18652,16700,10786,,
,,,,,,,,4255,10579,16471,10641,20394,18453,11419,,
,,,,,,,,4256,11671,18176,11341,22175,19844,11963,,
,,,,,,,,4257,12287,19134,11658,23644,20380,12230,,
,,,,,,,,4258,12794,19916,11929,24911,20588,12779,,
,,,,,,,,4259,13460,20952,12201,26519,20795,13396,,
,,,,,,,,4260,13985,21774,12369,27162,21097,13850,,
,,,,,,,,4261,14197,22106,12442,27875,21237,13908,,
,,,,,,,,4262,14326,22307,12038,27115,21030,13647,,
,,,,,,,,4263,11161,17343,11935,27096,20750,13779,,
,,,,,,,,4264,11572,17991,12109,27606,21172,14389,,
,,,,,,,,4265,12181,18952,12371,27541,22094,14647,,
,,,,,,,,4266,12263,19098,12292,26977,22371,13752,,
,,,,,,,,4267,11115,17308,11617,25280,21040,13351,,
,,,,,,,,4268,9820,15284,10960,24015,19457,13083,,
,,,,,,,,4269,9707,15108,10333,22433,18818,12479,,
,,,,,,,,4270,8344,12975,9640,20667,17594,11387,,
,,,,,,,,4271,7189,11170,8876,18997,16158,10808,,
,,,,,,,,4272,6384,9908,8384,17846,14598,10104,,
,,,,,,,,4273,6491,10072,8311,17281,13596,9949,,
,,,,,,,,4274,7506,11662,8478,17305,13707,9877,,
,,,,,,,,4275,9410,14649,8631,17248,14137,9862,,
,,,,,,,,4276,9507,14795,8725,17331,14527,9820,,
,,,,,,,,4277,9633,14984,9034,17638,15207,10042,,
,,,,,,,,4278,10162,15807,9611,18845,16550,10640,,
,,,,,,,,4279,10895,16958,10330,20641,18251,11328,,
,,,,,,,,4280,11846,18446,10973,22485,19404,11940,,
,,,,,,,,4281,12602,19622,11431,24025,19815,12305,,
,,,,,,,,4282,13181,20518,11551,25405,19902,12715,,
,,,,,,,,4283,13842,21547,11909,27081,20255,13326,,
,,,,,,,,4284,14506,22586,12278,27797,20635,13626,,
,,,,,,,,4285,14909,23215,12528,28532,20784,13473,,
,,,,,,,,4286,15216,23692,12271,28068,20760,12864,,
,,,,,,,,4287,12356,19206,12319,28058,19756,13101,,
,,,,,,,,4288,12798,19901,12703,28648,20445,12992,,
,,,,,,,,4289,13362,20793,13030,28536,21391,13611,,
,,,,,,,,4290,13403,20876,13029,27428,21934,12671,,
,,,,,,,,4291,12149,18921,12312,25545,20681,11939,,
,,,,,,,,4292,10672,16612,11582,24208,19184,11881,,
,,,,,,,,4293,10379,16155,10968,22218,18626,11882,,
,,,,,,,,4294,8953,13923,10195,20518,17335,11310,,
,,,,,,,,4295,7825,12160,9332,18709,15722,10584,,
,,,,,,,,4296,6928,10756,8760,17807,14221,9911,,
,,,,,,,,4297,6927,10751,8650,17447,13658,9749,,
,,,,,,,,4298,7839,12183,8719,17481,13522,9732,,
,,,,,,,,4299,9605,14952,8833,17426,14024,9616,,
,,,,,,,,4300,9607,14951,8904,17506,14418,9616,,
,,,,,,,,4301,9658,15023,9179,17789,14943,9893,,
,,,,,,,,4302,9978,15522,9776,18965,16092,10450,,
,,,,,,,,4303,10821,16843,10548,20771,17883,10990,,
,,,,,,,,4304,12031,18734,11203,22580,19278,11545,,
,,,,,,,,4305,12811,19949,11677,24132,19892,11781,,
,,,,,,,,4306,13415,20885,12059,25480,20253,12254,,
,,,,,,,,4307,14104,21958,12503,27092,20704,12798,,
,,,,,,,,4308,14807,23056,12924,27890,21070,13335,,
,,,,,,,,4309,15214,23691,13321,28633,21523,13486,,
,,,,,,,,4310,15564,24236,12899,28162,21491,12776,,
,,,,,,,,4311,12808,19911,12837,28077,20451,12842,,
,,,,,,,,4312,13223,20566,13143,28705,21170,13064,,
,,,,,,,,4313,13784,21452,13377,28763,21985,13090,,
,,,,,,,,4314,13710,21354,13483,28030,22514,12526,,
,,,,,,,,4315,12385,19289,12831,26102,21269,11759,,
,,,,,,,,4316,10866,16915,12077,24848,19749,11671,,
,,,,,,,,4317,10538,16404,11408,22968,19120,11588,,
,,,,,,,,4318,9015,14021,10611,20995,18049,11293,,
,,,,,,,,4319,7869,12230,9747,19293,16964,10765,,
,,,,,,,,4320,7004,10873,9163,18202,15860,10241,,
,,,,,,,,4321,6985,10840,8993,18052,15001,9779,,
,,,,,,,,4322,8045,12502,9014,18040,14603,9851,,
,,,,,,,,4323,9732,15149,9060,17929,14375,9792,,
,,,,,,,,4324,9698,15092,9108,17857,14483,9725,,
,,,,,,,,4325,9795,15235,9332,18051,15003,9996,,
,,,,,,,,4326,10272,15978,9877,19088,16166,10442,,
,,,,,,,,4327,10981,17092,10662,20859,17826,11075,,
,,,,,,,,4328,11962,18628,11490,22735,19433,11612,,
,,,,,,,,4329,12708,19789,12003,24204,20188,11979,,
,,,,,,,,4330,13355,20791,12409,25458,20602,12367,,
,,,,,,,,4331,14101,21952,12716,26915,20913,12904,,
,,,,,,,,4332,14668,22840,13051,27614,21367,13327,,
,,,,,,,,4333,14926,23244,13357,28275,21778,13390,,
,,,,,,,,4334,15105,23524,12998,27879,21777,13008,,
,,,,,,,,4335,12176,18928,12922,27581,21139,13307,,
,,,,,,,,4336,12660,19690,13160,28015,21451,13564,,
,,,,,,,,4337,13234,20597,13260,28063,22314,13829,,
,,,,,,,,4338,13225,20600,13139,27273,22659,13134,,
,,,,,,,,4339,11922,18569,12401,25291,21168,12229,,
,,,,,,,,4340,10441,16254,11590,23987,19595,11712,,
,,,,,,,,4341,10140,15786,11005,22246,19277,11578,,
,,,,,,,,4342,8751,13611,10361,20538,17860,10738,,
,,,,,,,,4343,7735,12022,9508,18977,16673,10162,,
,,,,,,,,4344,6993,10854,8969,18124,15491,9997,,
,,,,,,,,4345,7218,11163,8921,17729,15159,9845,,
,,,,,,,,4346,8006,12396,8842,17446,14455,9823,,
,,,,,,,,4347,9749,15124,8899,17254,14332,9682,,
,,,,,,,,4348,9640,14947,8785,16940,14187,9455,,
,,,,,,,,4349,9493,14711,8723,16644,14134,9471,,
,,,,,,,,4350,9608,14888,8863,17112,14375,9671,,
,,,,,,,,4351,9724,15073,9337,18264,15219,9861,,
,,,,,,,,4352,10201,15828,9979,19954,16453,10606,,
,,,,,,,,4353,11012,17094,10753,21872,17875,11403,,
,,,,,,,,4354,12006,18648,11421,23597,19185,12002,,
,,,,,,,,4355,12912,20062,11967,25185,20023,12641,,
,,,,,,,,4356,13624,21176,12407,25962,20627,13021,,
,,,,,,,,4357,14156,22010,12769,26877,21069,13029,,
,,,,,,,,4358,14371,22345,12479,26226,21023,12372,,
,,,,,,,,4359,11160,17309,12323,25896,20411,12441,,
,,,,,,,,4360,11119,17243,12435,25925,20045,12619,,
,,,,,,,,4361,11354,17615,12508,25429,20620,12604,,
,,,,,,,,4362,11063,17171,12314,24844,20258,12900,,
,,,,,,,,4363,11059,17172,12268,24290,20614,12806,,
,,,,,,,,4364,10645,16524,12023,24045,20361,11953,,
,,,,,,,,4365,10312,16000,11345,22506,19798,12290,,
,,,,,,,,4366,9038,14005,10540,20718,19164,11738,,
,,,,,,,,4367,8062,12484,9694,19034,17364,11139,,
,,,,,,,,4368,7139,11044,9042,17807,15742,10353,,
,,,,,,,,4369,6905,10685,8680,17222,14723,10045,,
,,,,,,,,4370,7781,12054,8725,16988,14153,10021,,
,,,,,,,,4371,9599,14896,8789,16645,14096,9861,,
,,,,,,,,4372,9442,14646,8663,16211,13953,9609,,
,,,,,,,,4373,9245,14331,8563,15855,13819,9556,,
,,,,,,,,4374,9273,14372,8662,15700,14046,9587,,
,,,,,,,,4375,9240,14326,9087,16623,14808,9809,,
,,,,,,,,4376,9619,14925,9692,18067,15961,10368,,
,,,,,,,,4377,10307,16000,10393,19879,17311,11004,,
,,,,,,,,4378,11071,17199,11038,21791,18489,11781,,
,,,,,,,,4379,11927,18536,11616,23624,19433,12456,,
,,,,,,,,4380,12664,19686,12080,24941,20001,12953,,
,,,,,,,,4381,13268,20632,12477,26096,20544,13257,,
,,,,,,,,4382,13453,20915,12300,25624,20558,12909,,
,,,,,,,,4383,10343,16036,12381,25273,19430,13215,,
,,,,,,,,4384,10441,16191,12502,26005,19461,13526,,
,,,,,,,,4385,10724,16636,12431,25609,20189,13634,,
,,,,,,,,4386,10653,16532,12324,24941,19946,14034,,
,,,,,,,,4387,10810,16781,12255,24442,20196,13930,,
,,,,,,,,4388,10516,16322,11937,23644,20047,13375,,
,,,,,,,,4389,10351,16061,11394,22316,19397,13109,,
,,,,,,,,4390,9070,14056,10668,20549,18046,12335,,
,,,,,,,,4391,7891,12219,9780,18388,16273,11439,,
,,,,,,,,4392,6858,10612,8934,16644,14481,10549,,
,,,,,,,,4393,6508,10105,8577,16119,13469,10317,,
,,,,,,,,4394,7681,11940,8616,16395,13304,10227,,
,,,,,,,,4395,9438,14698,8712,16469,13892,10111,,
,,,,,,,,4396,9455,14719,8800,16548,14393,10060,,
,,,,,,,,4397,9572,14893,9036,16891,14940,10323,,
,,,,,,,,4398,10043,15623,9724,17789,16200,10890,,
,,,,,,,,4399,10885,16943,10548,18876,17965,11415,,
,,,,,,,,4400,11921,18563,11358,21247,19518,11889,,
,,,,,,,,4401,12637,19678,11861,22653,20265,12215,,
,,,,,,,,4402,13252,20633,12292,23910,20710,12741,,
,,,,,,,,4403,14020,21830,12673,25317,21196,13292,,
,,,,,,,,4404,14662,22832,13185,26207,21639,13784,,
,,,,,,,,4405,15089,23501,13534,27123,22054,14070,,
,,,,,,,,4406,15449,24060,13155,26574,22012,14191,,
,,,,,,,,4407,12831,19952,13089,26586,21027,14483,,
,,,,,,,,4408,13120,20407,13425,27112,21999,14538,,
,,,,,,,,4409,13542,21076,13674,27155,22867,14978,,
,,,,,,,,4410,13617,21207,13824,26466,23473,14124,,
,,,,,,,,4411,12296,19147,13095,24750,22148,12996,,
,,,,,,,,4412,10853,16893,12290,23507,20472,12639,,
,,,,,,,,4413,10503,16350,11554,21814,19685,12293,,
,,,,,,,,4414,8994,13992,10694,20100,18073,11340,,
,,,,,,,,4415,7835,12183,9735,18665,16457,10769,,
,,,,,,,,4416,6908,10731,9081,17779,14944,10389,,
,,,,,,,,4417,7025,10908,8880,17503,14174,10216,,
,,,,,,,,4418,8136,12649,8914,17540,14301,10076,,
,,,,,,,,4419,9771,15214,9066,17407,14621,9941,,
,,,,,,,,4420,9772,15211,9094,17450,14858,9916,,
,,,,,,,,4421,9842,15311,9316,17730,15333,10167,,
,,,,,,,,4422,10422,16210,9911,18380,16568,10664,,
,,,,,,,,4423,11124,17314,10633,19603,18263,11290,,
,,,,,,,,4424,11969,18639,11458,20949,19766,11793,,
,,,,,,,,4425,12707,19787,11962,22073,20460,12077,,
,,,,,,,,4426,13244,20622,12314,23135,20762,12455,,
,,,,,,,,4427,13959,21736,12640,24335,21108,13058,,
,,,,,,,,4428,14536,22637,12988,24985,21373,13519,,
,,,,,,,,4429,14884,23181,13134,25502,21528,13504,,
,,,,,,,,4430,15171,23627,12776,24977,21408,12750,,
,,,,,,,,4431,12491,19423,12682,24789,20720,12645,,
,,,,,,,,4432,12724,19791,12857,25433,21154,12918,,
,,,,,,,,4433,13187,20523,13132,25774,21957,12816,,
,,,,,,,,4434,13244,20626,13080,25126,22429,12202,,
,,,,,,,,4435,11956,18617,12361,23753,20746,11641,,
,,,,,,,,4436,10571,16455,11594,22028,18991,11250,,
,,,,,,,,4437,10318,16062,10935,20498,18400,11335,,
,,,,,,,,4438,8825,13729,10226,20111,17248,10998,,
,,,,,,,,4439,7732,12024,9417,18992,15882,10279,,
,,,,,,,,4440,7043,10942,8867,17630,14293,9740,,
,,,,,,,,4441,7267,11286,8752,17674,13592,9534,,
,,,,,,,,4442,8217,12777,8820,17417,13597,9573,,
,,,,,,,,4443,9694,15094,8879,17136,14200,9465,,
,,,,,,,,4444,9575,14905,8806,16962,14555,9334,,
,,,,,,,,4445,9516,14805,8804,16898,14627,9480,,
,,,,,,,,4446,9743,15157,9073,17098,15134,9750,,
,,,,,,,,4447,10039,15630,9619,17844,16276,10135,,
,,,,,,,,4448,10440,16262,10259,18935,17582,10538,,
,,,,,,,,4449,10942,17043,10726,19851,18532,10901,,
,,,,,,,,4450,11459,17846,11045,20220,19098,11503,,
,,,,,,,,4451,12111,18859,11401,20824,19529,11991,,
,,,,,,,,4452,12705,19786,11733,21163,19797,12467,,
,,,,,,,,4453,13120,20434,11907,21178,19857,12695,,
,,,,,,,,4454,13245,20630,11562,20621,19674,12357,,
,,,,,,,,4455,11976,18638,11511,20518,18542,13020,,
,,,,,,,,4456,11795,18356,11735,20567,19140,13866,,
,,,,,,,,4457,11728,18257,11873,20046,19906,14036,,
,,,,,,,,4458,11433,17807,11873,20349,20346,13297,,
,,,,,,,,4459,10308,16053,11480,18739,19035,12306,,
,,,,,,,,4460,8804,13704,10656,18211,17405,12560,,
,,,,,,,,4461,8910,13876,10135,17247,16784,12243,,
,,,,,,,,4462,7409,11531,9759,17188,15680,11488,,
,,,,,,,,4463,6657,10352,9462,15771,14757,11083,,
,,,,,,,,4464,6280,9756,8924,14784,13995,10726,,
,,,,,,,,4465,6475,10056,8790,14771,13309,10410,,
,,,,,,,,4466,7658,11908,8735,15045,13260,10233,,
,,,,,,,,4467,9296,14477,8761,15124,13793,10079,,
,,,,,,,,4468,9217,14350,8828,15252,14291,9960,,
,,,,,,,,4469,9306,14480,9095,15616,14710,10305,,
,,,,,,,,4470,9891,15388,9643,16491,15750,10752,,
,,,,,,,,4471,10862,16907,10243,17932,17383,11246,,
,,,,,,,,4472,11721,18253,10907,19567,18737,11736,,
,,,,,,,,4473,12392,19297,11254,20512,19501,11971,,
,,,,,,,,4474,12960,20180,11547,21638,19944,12376,,
,,,,,,,,4475,13610,21192,11845,22902,20495,12785,,
,,,,,,,,4476,14180,22083,12106,24080,20912,13227,,
,,,,,,,,4477,14393,22419,12302,24777,21226,13597,,
,,,,,,,,4478,14516,22610,12159,24497,21237,13798,,
,,,,,,,,4479,11949,18583,12126,24604,20366,14381,,
,,,,,,,,4480,12229,19025,12523,25209,21195,14716,,
,,,,,,,,4481,12599,19611,12873,25356,22211,14715,,
,,,,,,,,4482,12600,19625,12852,24851,22791,13815,,
,,,,,,,,4483,11329,17643,12157,23092,21610,12618,,
,,,,,,,,4484,9981,15538,11464,21468,19833,12485,,
,,,,,,,,4485,9769,15209,10858,19799,19120,12227,,
,,,,,,,,4486,8424,13106,10160,18436,17829,11420,,
,,,,,,,,4487,7354,11436,9375,16914,16260,10796,,
,,,,,,,,4488,6644,10322,8816,15952,14683,10400,,
,,,,,,,,4489,6912,10735,8706,15886,13882,10009,,
,,,,,,,,4490,7992,12427,8697,16201,13650,9836,,
,,,,,,,,4491,9576,14912,8772,16200,14093,9620,,
,,,,,,,,4492,9541,14852,8849,16217,14474,9516,,
,,,,,,,,4493,9656,15022,9038,16418,14860,9702,,
,,,,,,,,4494,10214,15888,9542,17113,15874,10125,,
,,,,,,,,4495,10700,16656,10241,18171,17496,10657,,
,,,,,,,,4496,11800,18376,10999,19811,19029,11299,,
,,,,,,,,4497,12493,19456,11532,21167,19911,11539,,
,,,,,,,,4498,12891,20074,11928,22369,20416,11935,,
,,,,,,,,4499,13540,21086,12385,23757,20961,12436,,
,,,,,,,,4500,14177,22080,12805,24932,21481,12757,,
,,,,,,,,4501,14559,22677,13150,25648,21909,13058,,
,,,,,,,,4502,14885,23186,12943,25204,22048,12425,,
,,,,,,,,4503,12201,18974,12950,25074,21317,12541,,
,,,,,,,,4504,12480,19413,13288,25759,22115,12540,,
,,,,,,,,4505,13119,20421,13599,25783,23081,12621,,
,,,,,,,,4506,13242,20625,13504,25015,23485,11676,,
,,,,,,,,4507,12005,18695,12692,23159,22088,10759,,
,,,,,,,,4508,10516,16370,11982,21488,20243,10575,,
,,,,,,,,4509,10221,15912,11220,19901,19415,10163,,
,,,,,,,,4510,8769,13642,10551,18838,18213,9481,,
,,,,,,,,4511,7782,12101,9667,17487,16593,9373,,
,,,,,,,,4512,7059,10964,9174,16312,15109,9361,,
,,,,,,,,4513,7243,11210,9041,16133,14340,9037,,
,,,,,,,,4514,7910,12256,8886,16023,13898,9065,,
,,,,,,,,4515,9670,15005,8897,15863,14275,8877,,
,,,,,,,,4516,9626,14930,8780,15587,14377,8769,,
,,,,,,,,4517,9497,14721,8684,15336,14233,8884,,
,,,,,,,,4518,9621,14912,8834,15523,14480,8994,,
,,,,,,,,4519,9706,15048,9298,16143,15299,9132,,
,,,,,,,,4520,10115,15695,10039,17744,16596,9691,,
,,,,,,,,4521,10868,16871,10878,19683,18060,10310,,
,,,,,,,,4522,11887,18469,11623,21632,19409,10750,,
,,,,,,,,4523,12770,19849,12254,23447,20314,11168,,
,,,,,,,,4524,13617,21172,12850,25022,21025,11626,,
,,,,,,,,4525,14339,22302,13322,25880,21654,11762,,
,,,,,,,,4526,14707,22871,13095,25572,21785,11701,,
,,,,,,,,4527,11907,18477,12951,25082,20852,11569,,
,,,,,,,,4528,11942,18532,13001,24943,21125,11187,,
,,,,,,,,4529,12118,18809,12941,24533,21495,10795,,
,,,,,,,,4530,11870,18429,12699,23968,21379,10868,,
,,,,,,,,4531,11933,18530,12653,23609,21573,10675,,
,,,,,,,,4532,11468,17806,12381,22861,21168,10422,,
,,,,,,,,4533,10975,17036,11748,21389,20400,10300,,
,,,,,,,,4534,9501,14730,11019,20154,19034,10127,,
,,,,,,,,4535,8313,12878,10174,18602,17515,9666,,
,,,,,,,,4536,7311,11315,9531,17212,15928,9046,,
,,,,,,,,4537,7178,11109,8992,16611,14672,8754,,
,,,,,,,,4538,7903,12247,8846,16517,13898,8560,,
,,,,,,,,4539,9573,14858,8842,16441,14222,8403,,
,,,,,,,,4540,9382,14553,8680,16144,14230,8284,,
,,,,,,,,4541,9221,14296,8517,15805,14001,8328,,
,,,,,,,,4542,9269,14367,8661,15510,14126,8468,,
,,,,,,,,4543,9186,14243,9121,16235,14914,8621,,
,,,,,,,,4544,9663,14994,9826,17631,16219,9128,,
,,,,,,,,4545,10256,15924,10662,19628,17775,9678,,
,,,,,,,,4546,11123,17283,11448,21630,19232,10032,,
,,,,,,,,4547,12011,18671,12213,23540,20382,10481,,
,,,,,,,,4548,12886,20036,12848,25178,21243,10908,,
,,,,,,,,4549,13704,21315,13395,26448,22007,11126,,
,,,,,,,,4550,14133,21976,13272,26084,22316,10693,,
,,,,,,,,4551,11378,17650,13209,25944,21586,10916,,
,,,,,,,,4552,11570,17953,13292,26098,21834,11133,,
,,,,,,,,4553,11909,18485,13327,25724,22332,11124,,
,,,,,,,,4554,11780,18290,13163,25104,22172,11621,,
,,,,,,,,4555,11982,18610,13145,24778,22502,11666,,
,,,,,,,,4556,11486,17837,12884,23946,22092,11074,,
,,,,,,,,4557,11080,17202,12151,22331,21275,10940,,
,,,,,,,,4558,9641,14950,11227,21079,20218,10163,,
,,,,,,,,4559,8420,13048,10248,19374,18261,9420,,
,,,,,,,,4560,7173,11107,9412,17536,16616,8595,,
,,,,,,,,4561,6860,10657,8910,16938,14992,8707,,
,,,,,,,,4562,7838,12189,8883,17007,14657,8800,,
,,,,,,,,4563,9412,14660,8935,16934,14806,8767,,
,,,,,,,,4564,9412,14654,9023,17119,14933,8823,,
,,,,,,,,4565,9564,14881,9336,17405,15417,9186,,
,,,,,,,,4566,10189,15852,10012,18081,16569,9831,,
,,,,,,,,4567,10956,17057,10921,19642,18406,10376,,
,,,,,,,,4568,12121,18879,11790,21614,20081,10600,,
,,,,,,,,4569,13069,20358,12451,23178,20888,10804,,
,,,,,,,,4570,13733,21391,12937,24576,21490,11100,,
,,,,,,,,4571,14656,22830,13626,26138,22273,11412,,
,,,,,,,,4572,15603,24307,14128,27515,22918,11640,,
,,,,,,,,4573,16270,25348,14559,28344,23430,11793,,
,,,,,,,,4574,16805,26180,14327,28392,23585,11565,,
,,,,,,,,4575,14245,22162,14342,28519,23340,12153,,
,,,,,,,,4576,14958,23280,14546,28605,23786,12830,,
,,,,,,,,4577,15625,24331,14765,28372,24681,13269,,
,,,,,,,,4578,15768,24568,14766,28160,25169,12583,,
,,,,,,,,4579,14363,22375,14022,26385,23856,11689,,
,,,,,,,,4580,12700,19777,13102,24013,21804,11349,,
,,,,,,,,4581,12126,18883,12472,22144,21035,10977,,
,,,,,,,,4582,10414,16209,11428,20283,19309,10025,,
,,,,,,,,4583,8842,13755,10289,18607,17721,9977,,
,,,,,,,,4584,7794,12114,9627,17585,16080,9263,,
,,,,,,,,4585,7715,11986,9352,17221,15429,9149,,
,,,,,,,,4586,8511,13235,9332,17323,14991,9244,,
,,,,,,,,4587,10046,15643,9340,17154,14964,9207,,
,,,,,,,,4588,9987,15546,9383,17123,15197,9172,,
,,,,,,,,4589,10069,15665,9582,17443,15587,9469,,
,,,,,,,,4590,10579,16457,10215,18212,16726,10051,,
,,,,,,,,4591,11359,17682,11026,19803,18492,10626,,
,,,,,,,,4592,12567,19573,11828,21637,20040,10953,,
,,,,,,,,4593,13475,20991,12524,23102,20876,11133,,
,,,,,,,,4594,14298,22271,13099,24436,21410,11588,,
,,,,,,,,4595,15352,23912,13705,26051,22036,11994,,
,,,,,,,,4596,16429,25592,14300,27469,22668,12337,,
,,,,,,,,4597,17220,26824,14570,28434,23089,12498,,
,,,,,,,,4598,17909,27897,14314,28333,23254,12378,,
,,,,,,,,4599,15703,24432,14328,28559,22411,12839,,
,,,,,,,,4600,16343,25436,14606,28615,23099,13544,,
,,,,,,,,4601,17192,26773,14830,28411,24023,14068,,
,,,,,,,,4602,17137,26702,14859,27678,24750,13386,,
,,,,,,,,4603,15479,24113,14099,25873,23479,12297,,
,,,,,,,,4604,13559,21114,13206,24218,21653,11836,,
,,,,,,,,4605,12883,20062,12450,22580,21001,11458,,
,,,,,,,,4606,11037,17179,11488,20856,19417,10583,,
,,,,,,,,4607,9436,14682,10515,19109,17581,9894,,
,,,,,,,,4608,8348,12980,9807,18410,15865,9512,,
,,,,,,,,4609,8188,12724,9519,17870,14947,9502,,
,,,,,,,,4610,8904,13848,9507,17798,14764,9622,,
,,,,,,,,4611,10266,15985,9445,17608,15112,9515,,
,,,,,,,,4612,10228,15920,9494,17628,15432,9496,,
,,,,,,,,4613,10282,15995,9715,17853,15801,9757,,
,,,,,,,,4614,10869,16907,10248,18588,16854,10228,,
,,,,,,,,4615,11641,18121,11041,20178,18583,10745,,
,,,,,,,,4616,12886,20069,11759,21944,20152,11097,,
,,,,,,,,4617,13823,21531,12201,23332,21001,11256,,
,,,,,,,,4618,14733,22946,12808,24623,21534,11660,,
,,,,,,,,4619,15795,24601,13477,26009,22395,12199,,
