region,Resource,technology,cluster,R_ID,Zone,CapRes,THERM,VRE,MUST_RUN,STOR,FLEX,HEAT,NACC,TRADER,HYDRO,LDS,ESR_1,MGA,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Externality_cost_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Ratio_power_to_energy,Min_Duration,Max_Duration,Flexible_Demand_Energy_Eff,Max_DSM_delay,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,NACC_Eff,NACC_Peak_to_Base,Num_VRE_Bins,regional_cost_multiplier,lcoe,wacc_real,cap_recovery_years,Hydro_level,Existing_Charge_Cap_MW,unit_id_pudl,CF,plant_id_eia,fixed_o_m_mw_std,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Reg_Cost,Rsv_Cost,Commit
ERC_REST,ERC_REST_utilitypv_class5_moderate_8,UtilityPV_Class5_Moderate_,8,85,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,211283.9,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,80883,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,35.374,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21563.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_utilitypv_class5_moderate_9,UtilityPV_Class5_Moderate_,9,86,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,174227.1,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,86745,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,39.549,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27425.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_utilitypv_class5_moderate_10,UtilityPV_Class5_Moderate_,10,87,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,209251.2,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,86865,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,38.532,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27545.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_1_1,OffShoreWind_Class8_Moderate_floating_1,1,88,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,17442.9,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,327076,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,108.691,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91989.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_1_2,OffShoreWind_Class8_Moderate_floating_1,2,89,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,17417.4,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,328556,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,111.004,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93469.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_1_3,OffShoreWind_Class8_Moderate_floating_1,3,90,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,17400.0,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,328765,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,112.468,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93678.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_1_4,OffShoreWind_Class8_Moderate_floating_1,4,91,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,17399.7,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,326229,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,114.449,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91142.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_1_5,OffShoreWind_Class8_Moderate_floating_1,5,92,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,17313.0,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,317920,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,117.641,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82833.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_0_1,OffShoreWind_Class8_Moderate_floating_0,1,93,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,292.1,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,339251,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,113.011,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104164.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_0_2,OffShoreWind_Class8_Moderate_floating_0,2,94,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,245.7,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,339092,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,113.585,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104005.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_0_3,OffShoreWind_Class8_Moderate_floating_0,3,95,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,225.9,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,337524,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,113.971,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102437.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_0_4,OffShoreWind_Class8_Moderate_floating_0,4,96,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,283.8,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,337344,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,115.259,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102257.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_offshorewind_class8_moderate_floating_0_5,OffShoreWind_Class8_Moderate_floating_0,5,97,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,180.1,-1.0,-1.0,0.0,0.0,0.0,0.0,4042034.74,337026,69016,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.977,115.863,0.042,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101939.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,98,3,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,976636.723,48834,29315,0.0,0,0,2.09,0.0,0.0,0.0,0.0,116.0,2.0,6.36,0.0,0.0,east_south_central_naturalgas,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0.889,0.0,0.037,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ERC_WEST,ERC_WEST_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,99,3,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,846628.955,41991,21986,0.0,0,0,5.24,0.0,0.0,0.0,0.0,151.0,3.5,9.72,0.0,0.0,east_south_central_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0.882,0.0,0.037,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ERC_WEST,ERC_WEST_naturalgas_ccccsavgcf_moderate_0,NaturalGas_CCCCSAvgCF_Moderate,0,100,3,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2222571.992,121517,65933,0.0,0,0,13.25,0.0,0.0,0.0,0.0,116.0,0.0,7.02,0.0,0.0,east_south_central_naturalgas_ccs90,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0.938,0.0,0.037,30.0,0.0,0,0.0,0.0,0,0.0,20.0,79140.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.029,18036.292,20.771,0.335,6.968,0.0,0.0,1
ERC_WEST,ERC_WEST_battery_moderate_0,Battery_*_Moderate,0,101,3,0.0,0,0,0,1,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,262257.335,21149,6556,209016.594,16855,5225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,1.0,0.0,0.024,15.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,102,3,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,7382641.072,325844,152817,0.0,0,0,2.97,0.0,0.0,0.0,0.0,313.0,0.0,10.44,0.0,0.0,east_south_central_uranium,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.0,0.0,0,0.944,0.0,0.033,40.0,0.0,0,0.0,0.0,0,0.0,50.0,197850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ERC_WEST,ERC_WEST_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,0,103,3,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2320535.7,126098,75106,0.0,0,0,6.76,0.0,0.0,0.0,0.0,116.0,0.0,7.39,0.0,0.0,east_south_central_naturalgas_ccs100,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0.938,0.0,0.037,30.0,0.0,0,0.0,0.0,0,0.0,20.0,79140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_1,LandbasedWind_Class6_Moderate_,1,104,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,15539.8,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,65583,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,30.243,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7886.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_2,LandbasedWind_Class6_Moderate_,2,105,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16007.9,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,72471,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,29.736,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14774.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_3,LandbasedWind_Class6_Moderate_,3,106,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16612.7,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,74987,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,28.711,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17290.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_4,LandbasedWind_Class6_Moderate_,4,107,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,15284.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,67973,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,33.283,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10276.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_5,LandbasedWind_Class6_Moderate_,5,108,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16584.5,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,73080,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,32.972,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15383.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_6,LandbasedWind_Class6_Moderate_,6,109,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16364.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,79750,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,32.578,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22053.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_7,LandbasedWind_Class6_Moderate_,7,110,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16196.5,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,73629,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,39.532,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15932.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_8,LandbasedWind_Class6_Moderate_,8,111,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16488.2,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,75686,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,37.391,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17989.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_9,LandbasedWind_Class6_Moderate_,9,112,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,15445.5,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,80501,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,35.929,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22804.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_10,LandbasedWind_Class6_Moderate_,10,113,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,15074.7,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,81846,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,53.921,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24149.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_11,LandbasedWind_Class6_Moderate_,11,114,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16680.3,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,80085,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,47.883,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22388.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_12,LandbasedWind_Class6_Moderate_,12,115,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16384.8,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,80869,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,43.66,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23172.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_13,LandbasedWind_Class6_Moderate_,13,116,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,14800.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,196844,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,112.855,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139147.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_WEST,ERC_WEST_landbasedwind_class6_moderate_14,LandbasedWind_Class6_Moderate_,14,117,3,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16385.7,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,217935,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,98.525,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160238.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
