ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
247,WECC_PNW_offshorewind_class8_moderate_floating_1_2,5,0.0,0.0,0.0,0.0,0.0,0.0
248,WECC_PNW_offshorewind_class8_moderate_floating_1_3,5,0.0,0.0,0.0,0.0,0.0,0.0
249,WECC_PNW_offshorewind_class8_moderate_floating_1_4,5,0.0,0.0,0.0,0.0,0.0,0.0
250,WECC_PNW_offshorewind_class8_moderate_floating_1_5,5,0.0,0.0,0.0,0.0,0.0,0.0
251,WECC_PNW_offshorewind_class8_moderate_floating_0_1,5,0.0,0.0,0.0,0.0,0.0,0.0
252,WECC_PNW_offshorewind_class8_moderate_floating_0_2,5,0.0,0.0,0.0,0.0,0.0,0.0
253,WECC_PNW_offshorewind_class8_moderate_floating_0_3,5,0.0,0.0,0.0,0.0,0.0,0.0
254,WECC_PNW_offshorewind_class8_moderate_floating_0_4,5,0.0,0.0,0.0,0.0,0.0,0.0
255,WECC_PNW_offshorewind_class8_moderate_floating_0_5,5,0.0,0.0,0.0,0.0,0.0,0.0
256,WECC_WYCO_naturalgas_ccavgcf_moderate_0,6,0.0,0.0,0.0,0.0,0.0,0.0
257,WECC_WYCO_naturalgas_ctavgcf_moderate_0,6,0.0,0.0,0.0,0.0,0.0,0.0
258,WECC_WYCO_battery_moderate_0,6,2043.1953836994885,0.0,2043.1953836994885,1.8189222680490416,1454.756488922216,0.18523976354858196
259,WECC_WYCO_nuclear_nuclear_moderate_0,6,0.0,0.0,0.0,0.0,0.0,0.0
260,WECC_WYCO_naturalgas_ccs100_moderate_0,6,5567.440031578869,0.0,5567.440031578869,4.956325141617439,7839.530722472489,0.998237731483523
261,WECC_WYCO_landbasedwind_class6_moderate_1,6,627.529152648415,0.0,627.529152648415,0.5586478702469643,2949.347848053657,0.37555185500546706
262,WECC_WYCO_landbasedwind_class6_moderate_2,6,-0.0,0.0,-0.0,-0.0,0.0,0.0
263,WECC_WYCO_landbasedwind_class6_moderate_3,6,7616.585752472979,0.0,7616.585752472979,6.780544602931522,43513.53992668123,5.54074713435507
264,WECC_WYCO_landbasedwind_class6_moderate_4,6,-0.0,0.0,-0.0,-0.0,0.0,0.0
265,WECC_WYCO_landbasedwind_class6_moderate_5,6,0.0,0.0,0.0,0.0,0.0,0.0
266,WECC_WYCO_landbasedwind_class6_moderate_6,6,0.0,0.0,0.0,0.0,0.0,0.0
267,WECC_WYCO_landbasedwind_class6_moderate_7,6,0.0,0.0,0.0,0.0,0.0,0.0
268,WECC_WYCO_landbasedwind_class6_moderate_8,6,0.0,0.0,0.0,0.0,0.0,0.0
269,WECC_WYCO_landbasedwind_class6_moderate_9,6,0.0,0.0,0.0,0.0,0.0,0.0
270,WECC_WYCO_landbasedwind_class6_moderate_10,6,0.0,0.0,0.0,0.0,0.0,0.0
271,WECC_WYCO_landbasedwind_class6_moderate_11,6,0.0,0.0,0.0,0.0,0.0,0.0
272,WECC_WYCO_landbasedwind_class6_moderate_12,6,0.0,0.0,0.0,0.0,0.0,0.0
273,WECC_WYCO_landbasedwind_class6_moderate_13,6,0.0,0.0,0.0,0.0,0.0,0.0
274,WECC_WYCO_landbasedwind_class6_moderate_14,6,0.0,0.0,0.0,0.0,0.0,0.0
275,WECC_WYCO_landbasedwind_class6_moderate_15,6,0.0,0.0,0.0,0.0,0.0,0.0
276,WECC_WYCO_utilitypv_class5_moderate_1,6,0.0,0.0,0.0,0.0,0.0,0.0
277,WECC_WYCO_utilitypv_class5_moderate_2,6,0.0,0.0,0.0,0.0,0.0,0.0
278,WECC_WYCO_utilitypv_class5_moderate_3,6,0.0,0.0,0.0,0.0,0.0,0.0
279,WECC_WYCO_utilitypv_class5_moderate_4,6,0.0,0.0,0.0,0.0,0.0,0.0
280,WECC_WYCO_utilitypv_class5_moderate_5,6,0.0,0.0,0.0,0.0,0.0,0.0
281,WECC_WYCO_utilitypv_class5_moderate_6,6,0.0,0.0,0.0,0.0,0.0,0.0
282,WECC_WYCO_utilitypv_class5_moderate_7,6,0.0,0.0,0.0,0.0,0.0,0.0
283,WECC_WYCO_utilitypv_class5_moderate_8,6,0.0,0.0,0.0,0.0,0.0,0.0
284,WECC_WYCO_utilitypv_class5_moderate_9,6,0.0,0.0,0.0,0.0,0.0,0.0
285,WECC_WYCO_utilitypv_class5_moderate_10,6,0.0,0.0,0.0,0.0,0.0,0.0
286,WECC_PNW_trans_light_duty_1,5,4690.4,4690.4,0.0,4.175554170746906,245.85200639999925,0.03130528571638863
287,CA_N_trans_light_duty_1,1,3395.3,3395.3,0.0,3.022611946942046,136.32808560000018,0.01735918178325798
288,CA_S_trans_light_duty_1,2,5323.6,5323.6,0.0,4.739250422861213,213.7531871999997,0.027218019067932715
289,WECC_N_trans_light_duty_1,3,2046.9,2046.9,0.0,1.8222202439241522,160.93546560000058,0.020492534538485943
290,WECC_WYCO_trans_light_duty_1,6,2557.3,2557.3,0.0,2.2765957446808516,134.04343680000042,0.017068268625814672
291,WECC_NMAZ_trans_light_duty_1,4,3873.9,3873.9,0.0,3.448678002314609,338.42390400000033,0.04309282304875149
292,WECC_PNW_res_water_heat_1,5,178.1,178.1,0.0,0.15855069883379327,84.4963392,0.010759245284910134
293,CA_N_res_water_heat_1,1,100.5,100.5,0.0,0.08946853022344876,47.83237199999997,0.006090680706165638
294,CA_S_res_water_heat_1,2,157.5,157.5,0.0,0.14021187572331525,74.96117999999993,0.009545096629065549
295,WECC_N_res_water_heat_1,3,79.2,79.2,0.0,0.0705065432208671,41.56669440000008,0.005292847772658315
296,WECC_WYCO_res_water_heat_1,6,89.1,89.1,0.0,0.07931986112347547,43.693927199999926,0.005563716542713911
297,WECC_NMAZ_res_water_heat_1,4,156.4,156.4,0.0,0.13923261817858096,97.5335423999999,0.01241932273188685
