time_index,gen_full,cf
7,wecc_nmaz_landbasedwind_class6_moderate_6,0.136
8,wecc_nmaz_landbasedwind_class6_moderate_6,0.134
9,wecc_nmaz_landbasedwind_class6_moderate_6,0.114
10,wecc_nmaz_landbasedwind_class6_moderate_6,0.079
11,wecc_nmaz_landbasedwind_class6_moderate_6,0.059
12,wecc_nmaz_landbasedwind_class6_moderate_6,0.091
13,wecc_nmaz_landbasedwind_class6_moderate_6,0.145
14,wecc_nmaz_landbasedwind_class6_moderate_6,0.183
15,wecc_nmaz_landbasedwind_class6_moderate_6,0.189
16,wecc_nmaz_landbasedwind_class6_moderate_6,0.156
17,wecc_nmaz_landbasedwind_class6_moderate_6,0.128
18,wecc_nmaz_landbasedwind_class6_moderate_6,0.178
19,wecc_nmaz_landbasedwind_class6_moderate_6,0.196
20,wecc_nmaz_landbasedwind_class6_moderate_6,0.164
21,wecc_nmaz_landbasedwind_class6_moderate_6,0.185
22,wecc_nmaz_landbasedwind_class6_moderate_6,0.183
23,wecc_nmaz_landbasedwind_class6_moderate_6,0.171
24,wecc_nmaz_landbasedwind_class6_moderate_6,0.155
1,wecc_nmaz_landbasedwind_class6_moderate_7,0.346
2,wecc_nmaz_landbasedwind_class6_moderate_7,0.31
3,wecc_nmaz_landbasedwind_class6_moderate_7,0.308
4,wecc_nmaz_landbasedwind_class6_moderate_7,0.312
5,wecc_nmaz_landbasedwind_class6_moderate_7,0.306
6,wecc_nmaz_landbasedwind_class6_moderate_7,0.288
7,wecc_nmaz_landbasedwind_class6_moderate_7,0.189
8,wecc_nmaz_landbasedwind_class6_moderate_7,0.177
9,wecc_nmaz_landbasedwind_class6_moderate_7,0.157
10,wecc_nmaz_landbasedwind_class6_moderate_7,0.106
11,wecc_nmaz_landbasedwind_class6_moderate_7,0.089
12,wecc_nmaz_landbasedwind_class6_moderate_7,0.11
13,wecc_nmaz_landbasedwind_class6_moderate_7,0.129
14,wecc_nmaz_landbasedwind_class6_moderate_7,0.115
15,wecc_nmaz_landbasedwind_class6_moderate_7,0.138
16,wecc_nmaz_landbasedwind_class6_moderate_7,0.138
17,wecc_nmaz_landbasedwind_class6_moderate_7,0.146
18,wecc_nmaz_landbasedwind_class6_moderate_7,0.221
19,wecc_nmaz_landbasedwind_class6_moderate_7,0.255
20,wecc_nmaz_landbasedwind_class6_moderate_7,0.272
21,wecc_nmaz_landbasedwind_class6_moderate_7,0.291
22,wecc_nmaz_landbasedwind_class6_moderate_7,0.277
23,wecc_nmaz_landbasedwind_class6_moderate_7,0.317
24,wecc_nmaz_landbasedwind_class6_moderate_7,0.325
1,wecc_nmaz_landbasedwind_class6_moderate_8,0.317
2,wecc_nmaz_landbasedwind_class6_moderate_8,0.3
3,wecc_nmaz_landbasedwind_class6_moderate_8,0.278
4,wecc_nmaz_landbasedwind_class6_moderate_8,0.262
5,wecc_nmaz_landbasedwind_class6_moderate_8,0.252
6,wecc_nmaz_landbasedwind_class6_moderate_8,0.271
7,wecc_nmaz_landbasedwind_class6_moderate_8,0.144
8,wecc_nmaz_landbasedwind_class6_moderate_8,0.138
9,wecc_nmaz_landbasedwind_class6_moderate_8,0.133
10,wecc_nmaz_landbasedwind_class6_moderate_8,0.094
11,wecc_nmaz_landbasedwind_class6_moderate_8,0.072
12,wecc_nmaz_landbasedwind_class6_moderate_8,0.084
13,wecc_nmaz_landbasedwind_class6_moderate_8,0.089
14,wecc_nmaz_landbasedwind_class6_moderate_8,0.083
15,wecc_nmaz_landbasedwind_class6_moderate_8,0.102
16,wecc_nmaz_landbasedwind_class6_moderate_8,0.112
17,wecc_nmaz_landbasedwind_class6_moderate_8,0.144
18,wecc_nmaz_landbasedwind_class6_moderate_8,0.257
19,wecc_nmaz_landbasedwind_class6_moderate_8,0.323
20,wecc_nmaz_landbasedwind_class6_moderate_8,0.329
21,wecc_nmaz_landbasedwind_class6_moderate_8,0.359
22,wecc_nmaz_landbasedwind_class6_moderate_8,0.365
23,wecc_nmaz_landbasedwind_class6_moderate_8,0.358
24,wecc_nmaz_landbasedwind_class6_moderate_8,0.36
1,wecc_nmaz_landbasedwind_class6_moderate_9,0.246
2,wecc_nmaz_landbasedwind_class6_moderate_9,0.224
3,wecc_nmaz_landbasedwind_class6_moderate_9,0.2
4,wecc_nmaz_landbasedwind_class6_moderate_9,0.205
5,wecc_nmaz_landbasedwind_class6_moderate_9,0.189
6,wecc_nmaz_landbasedwind_class6_moderate_9,0.231
7,wecc_nmaz_landbasedwind_class6_moderate_9,0.166
8,wecc_nmaz_landbasedwind_class6_moderate_9,0.162
9,wecc_nmaz_landbasedwind_class6_moderate_9,0.137
10,wecc_nmaz_landbasedwind_class6_moderate_9,0.109
11,wecc_nmaz_landbasedwind_class6_moderate_9,0.076
12,wecc_nmaz_landbasedwind_class6_moderate_9,0.089
13,wecc_nmaz_landbasedwind_class6_moderate_9,0.099
14,wecc_nmaz_landbasedwind_class6_moderate_9,0.104
15,wecc_nmaz_landbasedwind_class6_moderate_9,0.121
16,wecc_nmaz_landbasedwind_class6_moderate_9,0.103
17,wecc_nmaz_landbasedwind_class6_moderate_9,0.131
18,wecc_nmaz_landbasedwind_class6_moderate_9,0.23
19,wecc_nmaz_landbasedwind_class6_moderate_9,0.27
20,wecc_nmaz_landbasedwind_class6_moderate_9,0.258
21,wecc_nmaz_landbasedwind_class6_moderate_9,0.282
22,wecc_nmaz_landbasedwind_class6_moderate_9,0.287
23,wecc_nmaz_landbasedwind_class6_moderate_9,0.271
24,wecc_nmaz_landbasedwind_class6_moderate_9,0.266
1,wecc_nmaz_landbasedwind_class6_moderate_10,0.282
2,wecc_nmaz_landbasedwind_class6_moderate_10,0.257
3,wecc_nmaz_landbasedwind_class6_moderate_10,0.299
4,wecc_nmaz_landbasedwind_class6_moderate_10,0.307
5,wecc_nmaz_landbasedwind_class6_moderate_10,0.298
6,wecc_nmaz_landbasedwind_class6_moderate_10,0.273
7,wecc_nmaz_landbasedwind_class6_moderate_10,0.175
8,wecc_nmaz_landbasedwind_class6_moderate_10,0.182
9,wecc_nmaz_landbasedwind_class6_moderate_10,0.172
10,wecc_nmaz_landbasedwind_class6_moderate_10,0.137
11,wecc_nmaz_landbasedwind_class6_moderate_10,0.127
12,wecc_nmaz_landbasedwind_class6_moderate_10,0.117
13,wecc_nmaz_landbasedwind_class6_moderate_10,0.132
14,wecc_nmaz_landbasedwind_class6_moderate_10,0.12
15,wecc_nmaz_landbasedwind_class6_moderate_10,0.11
16,wecc_nmaz_landbasedwind_class6_moderate_10,0.112
17,wecc_nmaz_landbasedwind_class6_moderate_10,0.139
18,wecc_nmaz_landbasedwind_class6_moderate_10,0.263
19,wecc_nmaz_landbasedwind_class6_moderate_10,0.31
20,wecc_nmaz_landbasedwind_class6_moderate_10,0.333
21,wecc_nmaz_landbasedwind_class6_moderate_10,0.343
22,wecc_nmaz_landbasedwind_class6_moderate_10,0.332
23,wecc_nmaz_landbasedwind_class6_moderate_10,0.355
24,wecc_nmaz_landbasedwind_class6_moderate_10,0.361
1,wecc_nmaz_landbasedwind_class6_moderate_11,0.322
2,wecc_nmaz_landbasedwind_class6_moderate_11,0.328
3,wecc_nmaz_landbasedwind_class6_moderate_11,0.344
4,wecc_nmaz_landbasedwind_class6_moderate_11,0.341
5,wecc_nmaz_landbasedwind_class6_moderate_11,0.332
6,wecc_nmaz_landbasedwind_class6_moderate_11,0.321
7,wecc_nmaz_landbasedwind_class6_moderate_11,0.18
8,wecc_nmaz_landbasedwind_class6_moderate_11,0.187
9,wecc_nmaz_landbasedwind_class6_moderate_11,0.17
10,wecc_nmaz_landbasedwind_class6_moderate_11,0.118
11,wecc_nmaz_landbasedwind_class6_moderate_11,0.082
12,wecc_nmaz_landbasedwind_class6_moderate_11,0.085
13,wecc_nmaz_landbasedwind_class6_moderate_11,0.087
14,wecc_nmaz_landbasedwind_class6_moderate_11,0.083
15,wecc_nmaz_landbasedwind_class6_moderate_11,0.081
16,wecc_nmaz_landbasedwind_class6_moderate_11,0.103
17,wecc_nmaz_landbasedwind_class6_moderate_11,0.159
18,wecc_nmaz_landbasedwind_class6_moderate_11,0.317
19,wecc_nmaz_landbasedwind_class6_moderate_11,0.39
20,wecc_nmaz_landbasedwind_class6_moderate_11,0.376
21,wecc_nmaz_landbasedwind_class6_moderate_11,0.392
22,wecc_nmaz_landbasedwind_class6_moderate_11,0.418
23,wecc_nmaz_landbasedwind_class6_moderate_11,0.423
24,wecc_nmaz_landbasedwind_class6_moderate_11,0.426
1,wecc_nmaz_landbasedwind_class6_moderate_12,0.305
2,wecc_nmaz_landbasedwind_class6_moderate_12,0.29
3,wecc_nmaz_landbasedwind_class6_moderate_12,0.257
4,wecc_nmaz_landbasedwind_class6_moderate_12,0.244
5,wecc_nmaz_landbasedwind_class6_moderate_12,0.208
6,wecc_nmaz_landbasedwind_class6_moderate_12,0.199
7,wecc_nmaz_landbasedwind_class6_moderate_12,0.148
8,wecc_nmaz_landbasedwind_class6_moderate_12,0.144
9,wecc_nmaz_landbasedwind_class6_moderate_12,0.12
10,wecc_nmaz_landbasedwind_class6_moderate_12,0.09
11,wecc_nmaz_landbasedwind_class6_moderate_12,0.065
12,wecc_nmaz_landbasedwind_class6_moderate_12,0.09
13,wecc_nmaz_landbasedwind_class6_moderate_12,0.092
14,wecc_nmaz_landbasedwind_class6_moderate_12,0.094
15,wecc_nmaz_landbasedwind_class6_moderate_12,0.091
16,wecc_nmaz_landbasedwind_class6_moderate_12,0.087
17,wecc_nmaz_landbasedwind_class6_moderate_12,0.132
18,wecc_nmaz_landbasedwind_class6_moderate_12,0.227
19,wecc_nmaz_landbasedwind_class6_moderate_12,0.268
20,wecc_nmaz_landbasedwind_class6_moderate_12,0.269
21,wecc_nmaz_landbasedwind_class6_moderate_12,0.327
22,wecc_nmaz_landbasedwind_class6_moderate_12,0.363
23,wecc_nmaz_landbasedwind_class6_moderate_12,0.336
24,wecc_nmaz_landbasedwind_class6_moderate_12,0.314
1,wecc_nmaz_landbasedwind_class6_moderate_13,0.304
2,wecc_nmaz_landbasedwind_class6_moderate_13,0.294
3,wecc_nmaz_landbasedwind_class6_moderate_13,0.313
4,wecc_nmaz_landbasedwind_class6_moderate_13,0.336
5,wecc_nmaz_landbasedwind_class6_moderate_13,0.323
6,wecc_nmaz_landbasedwind_class6_moderate_13,0.302
7,wecc_nmaz_landbasedwind_class6_moderate_13,0.209
8,wecc_nmaz_landbasedwind_class6_moderate_13,0.201
9,wecc_nmaz_landbasedwind_class6_moderate_13,0.199
10,wecc_nmaz_landbasedwind_class6_moderate_13,0.155
11,wecc_nmaz_landbasedwind_class6_moderate_13,0.119
12,wecc_nmaz_landbasedwind_class6_moderate_13,0.11
13,wecc_nmaz_landbasedwind_class6_moderate_13,0.131
14,wecc_nmaz_landbasedwind_class6_moderate_13,0.111
15,wecc_nmaz_landbasedwind_class6_moderate_13,0.105
16,wecc_nmaz_landbasedwind_class6_moderate_13,0.12
17,wecc_nmaz_landbasedwind_class6_moderate_13,0.144
18,wecc_nmaz_landbasedwind_class6_moderate_13,0.284
19,wecc_nmaz_landbasedwind_class6_moderate_13,0.341
20,wecc_nmaz_landbasedwind_class6_moderate_13,0.37
21,wecc_nmaz_landbasedwind_class6_moderate_13,0.382
22,wecc_nmaz_landbasedwind_class6_moderate_13,0.357
23,wecc_nmaz_landbasedwind_class6_moderate_13,0.4
24,wecc_nmaz_landbasedwind_class6_moderate_13,0.418
1,wecc_nmaz_landbasedwind_class6_moderate_14,0.229
2,wecc_nmaz_landbasedwind_class6_moderate_14,0.224
3,wecc_nmaz_landbasedwind_class6_moderate_14,0.25
4,wecc_nmaz_landbasedwind_class6_moderate_14,0.256
5,wecc_nmaz_landbasedwind_class6_moderate_14,0.253
6,wecc_nmaz_landbasedwind_class6_moderate_14,0.246
7,wecc_nmaz_landbasedwind_class6_moderate_14,0.141
8,wecc_nmaz_landbasedwind_class6_moderate_14,0.141
9,wecc_nmaz_landbasedwind_class6_moderate_14,0.123
10,wecc_nmaz_landbasedwind_class6_moderate_14,0.082
11,wecc_nmaz_landbasedwind_class6_moderate_14,0.061
12,wecc_nmaz_landbasedwind_class6_moderate_14,0.076
13,wecc_nmaz_landbasedwind_class6_moderate_14,0.072
14,wecc_nmaz_landbasedwind_class6_moderate_14,0.069
15,wecc_nmaz_landbasedwind_class6_moderate_14,0.07
16,wecc_nmaz_landbasedwind_class6_moderate_14,0.076
17,wecc_nmaz_landbasedwind_class6_moderate_14,0.114
18,wecc_nmaz_landbasedwind_class6_moderate_14,0.224
19,wecc_nmaz_landbasedwind_class6_moderate_14,0.284
20,wecc_nmaz_landbasedwind_class6_moderate_14,0.288
21,wecc_nmaz_landbasedwind_class6_moderate_14,0.32
22,wecc_nmaz_landbasedwind_class6_moderate_14,0.347
23,wecc_nmaz_landbasedwind_class6_moderate_14,0.353
24,wecc_nmaz_landbasedwind_class6_moderate_14,0.358
1,wecc_nmaz_landbasedwind_class6_moderate_15,0.273
2,wecc_nmaz_landbasedwind_class6_moderate_15,0.263
3,wecc_nmaz_landbasedwind_class6_moderate_15,0.26
4,wecc_nmaz_landbasedwind_class6_moderate_15,0.274
5,wecc_nmaz_landbasedwind_class6_moderate_15,0.238
6,wecc_nmaz_landbasedwind_class6_moderate_15,0.217
7,wecc_nmaz_landbasedwind_class6_moderate_15,0.175
8,wecc_nmaz_landbasedwind_class6_moderate_15,0.172
9,wecc_nmaz_landbasedwind_class6_moderate_15,0.155
10,wecc_nmaz_landbasedwind_class6_moderate_15,0.118
11,wecc_nmaz_landbasedwind_class6_moderate_15,0.08
12,wecc_nmaz_landbasedwind_class6_moderate_15,0.079
13,wecc_nmaz_landbasedwind_class6_moderate_15,0.079
14,wecc_nmaz_landbasedwind_class6_moderate_15,0.084
15,wecc_nmaz_landbasedwind_class6_moderate_15,0.077
16,wecc_nmaz_landbasedwind_class6_moderate_15,0.081
17,wecc_nmaz_landbasedwind_class6_moderate_15,0.116
18,wecc_nmaz_landbasedwind_class6_moderate_15,0.221
19,wecc_nmaz_landbasedwind_class6_moderate_15,0.268
20,wecc_nmaz_landbasedwind_class6_moderate_15,0.255
21,wecc_nmaz_landbasedwind_class6_moderate_15,0.311
22,wecc_nmaz_landbasedwind_class6_moderate_15,0.368
23,wecc_nmaz_landbasedwind_class6_moderate_15,0.362
24,wecc_nmaz_landbasedwind_class6_moderate_15,0.338
1,wecc_nmaz_utilitypv_class5_moderate_1,0.0
2,wecc_nmaz_utilitypv_class5_moderate_1,0.0
3,wecc_nmaz_utilitypv_class5_moderate_1,0.0
4,wecc_nmaz_utilitypv_class5_moderate_1,0.0
5,wecc_nmaz_utilitypv_class5_moderate_1,0.0
6,wecc_nmaz_utilitypv_class5_moderate_1,0.0
7,wecc_nmaz_utilitypv_class5_moderate_1,0.0
8,wecc_nmaz_utilitypv_class5_moderate_1,0.262
9,wecc_nmaz_utilitypv_class5_moderate_1,0.516
10,wecc_nmaz_utilitypv_class5_moderate_1,0.648
11,wecc_nmaz_utilitypv_class5_moderate_1,0.723
12,wecc_nmaz_utilitypv_class5_moderate_1,0.764
13,wecc_nmaz_utilitypv_class5_moderate_1,0.764
14,wecc_nmaz_utilitypv_class5_moderate_1,0.724
15,wecc_nmaz_utilitypv_class5_moderate_1,0.675
16,wecc_nmaz_utilitypv_class5_moderate_1,0.514
17,wecc_nmaz_utilitypv_class5_moderate_1,0.237
18,wecc_nmaz_utilitypv_class5_moderate_1,0.0
19,wecc_nmaz_utilitypv_class5_moderate_1,0.0
20,wecc_nmaz_utilitypv_class5_moderate_1,0.0
21,wecc_nmaz_utilitypv_class5_moderate_1,0.0
22,wecc_nmaz_utilitypv_class5_moderate_1,0.0
23,wecc_nmaz_utilitypv_class5_moderate_1,0.0
24,wecc_nmaz_utilitypv_class5_moderate_1,0.0
1,wecc_nmaz_utilitypv_class5_moderate_2,0.0
2,wecc_nmaz_utilitypv_class5_moderate_2,0.0
3,wecc_nmaz_utilitypv_class5_moderate_2,0.0
4,wecc_nmaz_utilitypv_class5_moderate_2,0.0
5,wecc_nmaz_utilitypv_class5_moderate_2,0.0
6,wecc_nmaz_utilitypv_class5_moderate_2,0.0
7,wecc_nmaz_utilitypv_class5_moderate_2,0.0
8,wecc_nmaz_utilitypv_class5_moderate_2,0.279
9,wecc_nmaz_utilitypv_class5_moderate_2,0.533
10,wecc_nmaz_utilitypv_class5_moderate_2,0.661
11,wecc_nmaz_utilitypv_class5_moderate_2,0.738
12,wecc_nmaz_utilitypv_class5_moderate_2,0.778
13,wecc_nmaz_utilitypv_class5_moderate_2,0.765
14,wecc_nmaz_utilitypv_class5_moderate_2,0.712
15,wecc_nmaz_utilitypv_class5_moderate_2,0.652
16,wecc_nmaz_utilitypv_class5_moderate_2,0.464
17,wecc_nmaz_utilitypv_class5_moderate_2,0.094
18,wecc_nmaz_utilitypv_class5_moderate_2,0.0
19,wecc_nmaz_utilitypv_class5_moderate_2,0.0
20,wecc_nmaz_utilitypv_class5_moderate_2,0.0
21,wecc_nmaz_utilitypv_class5_moderate_2,0.0
22,wecc_nmaz_utilitypv_class5_moderate_2,0.0
23,wecc_nmaz_utilitypv_class5_moderate_2,0.0
24,wecc_nmaz_utilitypv_class5_moderate_2,0.0
1,wecc_nmaz_utilitypv_class5_moderate_3,0.0
2,wecc_nmaz_utilitypv_class5_moderate_3,0.0
3,wecc_nmaz_utilitypv_class5_moderate_3,0.0
4,wecc_nmaz_utilitypv_class5_moderate_3,0.0
5,wecc_nmaz_utilitypv_class5_moderate_3,0.0
6,wecc_nmaz_utilitypv_class5_moderate_3,0.0
7,wecc_nmaz_utilitypv_class5_moderate_3,0.0
8,wecc_nmaz_utilitypv_class5_moderate_3,0.3
9,wecc_nmaz_utilitypv_class5_moderate_3,0.543
10,wecc_nmaz_utilitypv_class5_moderate_3,0.674
11,wecc_nmaz_utilitypv_class5_moderate_3,0.747
12,wecc_nmaz_utilitypv_class5_moderate_3,0.782
13,wecc_nmaz_utilitypv_class5_moderate_3,0.776
14,wecc_nmaz_utilitypv_class5_moderate_3,0.723
15,wecc_nmaz_utilitypv_class5_moderate_3,0.655
16,wecc_nmaz_utilitypv_class5_moderate_3,0.464
17,wecc_nmaz_utilitypv_class5_moderate_3,0.129
18,wecc_nmaz_utilitypv_class5_moderate_3,0.0
19,wecc_nmaz_utilitypv_class5_moderate_3,0.0
20,wecc_nmaz_utilitypv_class5_moderate_3,0.0
21,wecc_nmaz_utilitypv_class5_moderate_3,0.0
22,wecc_nmaz_utilitypv_class5_moderate_3,0.0
23,wecc_nmaz_utilitypv_class5_moderate_3,0.0
24,wecc_nmaz_utilitypv_class5_moderate_3,0.0
1,wecc_nmaz_utilitypv_class5_moderate_4,0.0
2,wecc_nmaz_utilitypv_class5_moderate_4,0.0
3,wecc_nmaz_utilitypv_class5_moderate_4,0.0
4,wecc_nmaz_utilitypv_class5_moderate_4,0.0
5,wecc_nmaz_utilitypv_class5_moderate_4,0.0
6,wecc_nmaz_utilitypv_class5_moderate_4,0.0
7,wecc_nmaz_utilitypv_class5_moderate_4,0.0
8,wecc_nmaz_utilitypv_class5_moderate_4,0.3
9,wecc_nmaz_utilitypv_class5_moderate_4,0.549
10,wecc_nmaz_utilitypv_class5_moderate_4,0.68
11,wecc_nmaz_utilitypv_class5_moderate_4,0.749
12,wecc_nmaz_utilitypv_class5_moderate_4,0.783
13,wecc_nmaz_utilitypv_class5_moderate_4,0.779
14,wecc_nmaz_utilitypv_class5_moderate_4,0.727
15,wecc_nmaz_utilitypv_class5_moderate_4,0.656
16,wecc_nmaz_utilitypv_class5_moderate_4,0.465
17,wecc_nmaz_utilitypv_class5_moderate_4,0.115
18,wecc_nmaz_utilitypv_class5_moderate_4,0.0
19,wecc_nmaz_utilitypv_class5_moderate_4,0.0
20,wecc_nmaz_utilitypv_class5_moderate_4,0.0
21,wecc_nmaz_utilitypv_class5_moderate_4,0.0
22,wecc_nmaz_utilitypv_class5_moderate_4,0.0
23,wecc_nmaz_utilitypv_class5_moderate_4,0.0
24,wecc_nmaz_utilitypv_class5_moderate_4,0.0
1,wecc_nmaz_utilitypv_class5_moderate_5,0.0
2,wecc_nmaz_utilitypv_class5_moderate_5,0.0
3,wecc_nmaz_utilitypv_class5_moderate_5,0.0
4,wecc_nmaz_utilitypv_class5_moderate_5,0.0
5,wecc_nmaz_utilitypv_class5_moderate_5,0.0
6,wecc_nmaz_utilitypv_class5_moderate_5,0.0
7,wecc_nmaz_utilitypv_class5_moderate_5,0.0
8,wecc_nmaz_utilitypv_class5_moderate_5,0.25
9,wecc_nmaz_utilitypv_class5_moderate_5,0.517
10,wecc_nmaz_utilitypv_class5_moderate_5,0.656
11,wecc_nmaz_utilitypv_class5_moderate_5,0.737
12,wecc_nmaz_utilitypv_class5_moderate_5,0.774
13,wecc_nmaz_utilitypv_class5_moderate_5,0.768
14,wecc_nmaz_utilitypv_class5_moderate_5,0.722
15,wecc_nmaz_utilitypv_class5_moderate_5,0.659
16,wecc_nmaz_utilitypv_class5_moderate_5,0.478
17,wecc_nmaz_utilitypv_class5_moderate_5,0.159
18,wecc_nmaz_utilitypv_class5_moderate_5,0.0
19,wecc_nmaz_utilitypv_class5_moderate_5,0.0
20,wecc_nmaz_utilitypv_class5_moderate_5,0.0
21,wecc_nmaz_utilitypv_class5_moderate_5,0.0
22,wecc_nmaz_utilitypv_class5_moderate_5,0.0
23,wecc_nmaz_utilitypv_class5_moderate_5,0.0
24,wecc_nmaz_utilitypv_class5_moderate_5,0.0
1,wecc_nmaz_utilitypv_class5_moderate_6,0.0
2,wecc_nmaz_utilitypv_class5_moderate_6,0.0
3,wecc_nmaz_utilitypv_class5_moderate_6,0.0
4,wecc_nmaz_utilitypv_class5_moderate_6,0.0
5,wecc_nmaz_utilitypv_class5_moderate_6,0.0
6,wecc_nmaz_utilitypv_class5_moderate_6,0.0
7,wecc_nmaz_utilitypv_class5_moderate_6,0.0
8,wecc_nmaz_utilitypv_class5_moderate_6,0.259
9,wecc_nmaz_utilitypv_class5_moderate_6,0.515
10,wecc_nmaz_utilitypv_class5_moderate_6,0.666
11,wecc_nmaz_utilitypv_class5_moderate_6,0.75
12,wecc_nmaz_utilitypv_class5_moderate_6,0.787
13,wecc_nmaz_utilitypv_class5_moderate_6,0.784
14,wecc_nmaz_utilitypv_class5_moderate_6,0.74
15,wecc_nmaz_utilitypv_class5_moderate_6,0.67
16,wecc_nmaz_utilitypv_class5_moderate_6,0.495
17,wecc_nmaz_utilitypv_class5_moderate_6,0.184
18,wecc_nmaz_utilitypv_class5_moderate_6,0.0
19,wecc_nmaz_utilitypv_class5_moderate_6,0.0
20,wecc_nmaz_utilitypv_class5_moderate_6,0.0
21,wecc_nmaz_utilitypv_class5_moderate_6,0.0
22,wecc_nmaz_utilitypv_class5_moderate_6,0.0
23,wecc_nmaz_utilitypv_class5_moderate_6,0.0
24,wecc_nmaz_utilitypv_class5_moderate_6,0.0
1,wecc_nmaz_utilitypv_class5_moderate_7,0.0
2,wecc_nmaz_utilitypv_class5_moderate_7,0.0
3,wecc_nmaz_utilitypv_class5_moderate_7,0.0
4,wecc_nmaz_utilitypv_class5_moderate_7,0.0
5,wecc_nmaz_utilitypv_class5_moderate_7,0.0
6,wecc_nmaz_utilitypv_class5_moderate_7,0.0
7,wecc_nmaz_utilitypv_class5_moderate_7,0.0
8,wecc_nmaz_utilitypv_class5_moderate_7,0.187
9,wecc_nmaz_utilitypv_class5_moderate_7,0.474
10,wecc_nmaz_utilitypv_class5_moderate_7,0.636
11,wecc_nmaz_utilitypv_class5_moderate_7,0.724
12,wecc_nmaz_utilitypv_class5_moderate_7,0.763
13,wecc_nmaz_utilitypv_class5_moderate_7,0.762
14,wecc_nmaz_utilitypv_class5_moderate_7,0.72
15,wecc_nmaz_utilitypv_class5_moderate_7,0.656
16,wecc_nmaz_utilitypv_class5_moderate_7,0.481
17,wecc_nmaz_utilitypv_class5_moderate_7,0.173
18,wecc_nmaz_utilitypv_class5_moderate_7,0.0
19,wecc_nmaz_utilitypv_class5_moderate_7,0.0
20,wecc_nmaz_utilitypv_class5_moderate_7,0.0
21,wecc_nmaz_utilitypv_class5_moderate_7,0.0
22,wecc_nmaz_utilitypv_class5_moderate_7,0.0
23,wecc_nmaz_utilitypv_class5_moderate_7,0.0
24,wecc_nmaz_utilitypv_class5_moderate_7,0.0
1,wecc_nmaz_utilitypv_class5_moderate_8,0.0
2,wecc_nmaz_utilitypv_class5_moderate_8,0.0
3,wecc_nmaz_utilitypv_class5_moderate_8,0.0
4,wecc_nmaz_utilitypv_class5_moderate_8,0.0
5,wecc_nmaz_utilitypv_class5_moderate_8,0.0
6,wecc_nmaz_utilitypv_class5_moderate_8,0.0
7,wecc_nmaz_utilitypv_class5_moderate_8,0.0
8,wecc_nmaz_utilitypv_class5_moderate_8,0.188
9,wecc_nmaz_utilitypv_class5_moderate_8,0.474
10,wecc_nmaz_utilitypv_class5_moderate_8,0.638
11,wecc_nmaz_utilitypv_class5_moderate_8,0.73
12,wecc_nmaz_utilitypv_class5_moderate_8,0.774
13,wecc_nmaz_utilitypv_class5_moderate_8,0.777
14,wecc_nmaz_utilitypv_class5_moderate_8,0.738
15,wecc_nmaz_utilitypv_class5_moderate_8,0.679
16,wecc_nmaz_utilitypv_class5_moderate_8,0.51
17,wecc_nmaz_utilitypv_class5_moderate_8,0.216
18,wecc_nmaz_utilitypv_class5_moderate_8,0.0
19,wecc_nmaz_utilitypv_class5_moderate_8,0.0
20,wecc_nmaz_utilitypv_class5_moderate_8,0.0
21,wecc_nmaz_utilitypv_class5_moderate_8,0.0
22,wecc_nmaz_utilitypv_class5_moderate_8,0.0
23,wecc_nmaz_utilitypv_class5_moderate_8,0.0
24,wecc_nmaz_utilitypv_class5_moderate_8,0.0
1,wecc_nmaz_utilitypv_class5_moderate_9,0.0
2,wecc_nmaz_utilitypv_class5_moderate_9,0.0
3,wecc_nmaz_utilitypv_class5_moderate_9,0.0
4,wecc_nmaz_utilitypv_class5_moderate_9,0.0
5,wecc_nmaz_utilitypv_class5_moderate_9,0.0
6,wecc_nmaz_utilitypv_class5_moderate_9,0.0
7,wecc_nmaz_utilitypv_class5_moderate_9,0.0
8,wecc_nmaz_utilitypv_class5_moderate_9,0.111
9,wecc_nmaz_utilitypv_class5_moderate_9,0.408
10,wecc_nmaz_utilitypv_class5_moderate_9,0.601
11,wecc_nmaz_utilitypv_class5_moderate_9,0.674
12,wecc_nmaz_utilitypv_class5_moderate_9,0.699
13,wecc_nmaz_utilitypv_class5_moderate_9,0.692
14,wecc_nmaz_utilitypv_class5_moderate_9,0.68
15,wecc_nmaz_utilitypv_class5_moderate_9,0.632
16,wecc_nmaz_utilitypv_class5_moderate_9,0.455
17,wecc_nmaz_utilitypv_class5_moderate_9,0.147
18,wecc_nmaz_utilitypv_class5_moderate_9,0.0
19,wecc_nmaz_utilitypv_class5_moderate_9,0.0
20,wecc_nmaz_utilitypv_class5_moderate_9,0.0
21,wecc_nmaz_utilitypv_class5_moderate_9,0.0
22,wecc_nmaz_utilitypv_class5_moderate_9,0.0
23,wecc_nmaz_utilitypv_class5_moderate_9,0.0
24,wecc_nmaz_utilitypv_class5_moderate_9,0.0
1,wecc_nmaz_utilitypv_class5_moderate_10,0.0
2,wecc_nmaz_utilitypv_class5_moderate_10,0.0
3,wecc_nmaz_utilitypv_class5_moderate_10,0.0
4,wecc_nmaz_utilitypv_class5_moderate_10,0.0
5,wecc_nmaz_utilitypv_class5_moderate_10,0.0
6,wecc_nmaz_utilitypv_class5_moderate_10,0.0
7,wecc_nmaz_utilitypv_class5_moderate_10,0.0
8,wecc_nmaz_utilitypv_class5_moderate_10,0.176
